customer_id,recency,frequency,monetary_inr,gender,age,shopping_mall,segment
C242739,366,1,810.216,Male,59,Mall of Istanbul,2
C214254,453,1,4051.0800000000004,Female,61,Istinye Park,1
C129300,584,1,3240.864,Female,23,Mall of Istanbul,1
C862277,564,1,2835.0,Female,31,Mall of Istanbul,1
C227943,91,1,1620.432,Male,39,Mall of Istanbul,2
C118893,15,1,2430.648,Female,46,Forum Istanbul,2
C184822,327,1,3240.864,Male,53,Emaar Square Mall,2
C234672,383,1,2835.0,Female,61,Kanyon,2
C325285,409,1,63.342000000000006,Female,38,Kanyon,1
C208820,287,1,1620.432,Female,42,Metrocity,2
C248262,414,1,439.128,Female,55,Metrocity,1
C929033,636,1,4051.0800000000004,Male,61,Metropol AVM,1
C146198,429,1,70.605,Female,34,Kanyon,1
C146418,391,1,290.30400000000003,Female,21,Metrocity,2
C710957,201,1,96.76800000000001,Male,48,Istinye Park,2
C182278,537,1,548.9100000000001,Female,36,Metropol AVM,1
C232674,409,1,5670.0,Male,64,Metrocity,0
C233351,544,1,122.71500000000002,Female,69,Metrocity,1
C160346,552,1,193.53600000000003,Male,57,Zorlu Center,1
C310223,664,1,95.013,Female,33,Mall of Istanbul,1
C315900,558,1,1620.432,Female,54,Kanyon,1
C592068,734,1,109.782,Female,41,Forum Istanbul,1
C156391,624,1,28.242000000000004,Female,65,Mall of Istanbul,1
C100400,440,1,810.216,Female,60,Mall of Istanbul,1
C252287,766,1,2430.648,Female,42,Zorlu Center,1
C245960,208,1,8505.0,Female,42,Kanyon,0
C273829,407,1,28.242000000000004,Female,65,Viaport Outlet,1
C246421,454,1,387.07200000000006,Female,28,Metrocity,1
C380540,759,1,1620.432,Male,33,Forum Istanbul,1
C138592,497,1,28.242000000000004,Female,54,Mall of Istanbul,1
C208360,612,1,42.363,Male,69,Mall of Istanbul,1
C286755,121,1,219.564,Male,19,Metrocity,2
C320529,713,1,3240.864,Male,51,Metrocity,1
C191199,598,1,96.76800000000001,Male,42,Kanyon,1
C202057,591,1,2430.648,Male,48,Mall of Istanbul,1
C131682,195,1,1620.459,Male,36,Metropol AVM,2
C122809,550,1,1620.432,Female,50,Istinye Park,1
C228304,361,1,70.605,Male,47,Metropol AVM,2
C206393,544,1,219.564,Female,27,Kanyon,1
C368752,386,1,14175.000000000002,Male,58,Cevahir AVM,0
C302274,445,1,6481.836,Female,47,Forum Istanbul,0
C180735,560,1,219.564,Female,58,Istinye Park,1
C144999,678,1,3240.864,Male,59,Istinye Park,1
C116633,367,1,42.363,Female,61,Metropol AVM,2
C145377,230,1,40.905,Male,63,Emaar Square Mall,2
C254208,407,1,4861.377,Female,26,Zorlu Center,0
C256961,57,1,1620.432,Female,57,Metropol AVM,2
C324307,359,1,6481.836,Female,28,Cevahir AVM,0
C318346,45,1,14175.000000000002,Female,59,Emaar Square Mall,0
C104961,640,1,3240.918,Male,51,Emaar Square Mall,1
C229646,19,1,163.62,Female,45,Metropol AVM,2
C947707,171,1,4051.0800000000004,Male,51,Istinye Park,2
C282572,132,1,329.34600000000006,Female,68,Metropol AVM,2
C600428,687,1,31.671000000000003,Female,39,Metropol AVM,1
C422413,436,1,56.48400000000001,Male,19,Metrocity,1
C142990,726,1,548.9100000000001,Male,47,Viaport Outlet,1
C193517,593,1,1620.432,Male,65,Zorlu Center,1
C177334,264,1,109.782,Female,64,Metropol AVM,2
C297081,618,1,329.34600000000006,Female,55,Mall of Istanbul,1
C184291,463,1,2430.648,Female,30,Viaport Outlet,1
C148313,188,1,1620.432,Male,44,Kanyon,2
C221843,772,1,4861.377,Male,22,Metropol AVM,1
C117881,552,1,5670.0,Female,22,Mall of Istanbul,0
C630971,448,1,2430.648,Female,18,Metrocity,1
C106679,178,1,387.07200000000006,Male,67,Viaport Outlet,2
C303183,496,1,290.30400000000003,Male,24,Kanyon,1
C855626,671,1,4051.0800000000004,Female,32,Forum Istanbul,1
C157639,390,1,4051.0800000000004,Male,55,Mall of Istanbul,2
C480885,452,1,2430.648,Female,43,Kanyon,1
C218909,127,1,810.216,Male,42,Viaport Outlet,2
C103758,470,1,387.07200000000006,Male,23,Zorlu Center,1
C376005,229,1,204.525,Female,56,Forum Istanbul,2
C294579,625,1,96.76800000000001,Female,68,Kanyon,1
C174319,370,1,28.242000000000004,Female,32,Mall of Istanbul,2
C217618,682,1,3240.864,Female,31,Mall of Istanbul,1
C214181,408,1,8102.295,Male,40,Viaport Outlet,0
C282970,387,1,548.9100000000001,Female,32,Metropol AVM,2
C288689,92,1,4051.0800000000004,Female,41,Istinye Park,2
C164840,562,1,1620.459,Female,42,Mall of Istanbul,1
C300679,305,1,219.564,Male,22,Cevahir AVM,2
C323931,77,1,3240.864,Female,59,Zorlu Center,2
C168642,586,1,387.07200000000006,Male,50,Kanyon,1
C328668,716,1,4051.0800000000004,Female,40,Forum Istanbul,1
C217293,477,1,290.30400000000003,Female,37,Metrocity,1
C309164,191,1,56.48400000000001,Female,35,Forum Istanbul,2
C696691,651,1,122.71500000000002,Female,51,Forum Istanbul,1
C166892,148,1,4051.0800000000004,Female,25,Istinye Park,2
C485668,526,1,96.76800000000001,Male,22,Metropol AVM,1
C327083,465,1,14.121000000000002,Female,48,Istinye Park,1
C312827,343,1,290.30400000000003,Female,36,Mall of Istanbul,2
C471793,35,1,193.53600000000003,Female,37,Kanyon,2
C248108,119,1,387.07200000000006,Female,68,Mall of Istanbul,2
C187509,185,1,8505.0,Female,33,Emaar Square Mall,0
C161955,728,1,42.363,Female,39,Mall of Istanbul,1
C126636,691,1,3240.864,Female,24,Mall of Istanbul,1
C339191,664,1,2835.0,Male,47,Emaar Square Mall,1
C353280,632,1,810.216,Female,22,Forum Istanbul,1
C265884,185,1,31.671000000000003,Female,49,Kanyon,2
C144785,347,1,3240.864,Female,33,Metropol AVM,2
C330816,583,1,3240.918,Female,56,Metrocity,1
C744574,348,1,56.48400000000001,Male,28,Istinye Park,2
C231151,440,1,1620.432,Male,61,Kanyon,1
C823577,194,1,14.121000000000002,Female,25,Metrocity,2
C120176,596,1,3240.864,Female,48,Mall of Istanbul,1
C252775,442,1,2430.648,Female,47,Mall of Istanbul,1
C167673,20,1,3240.864,Male,47,Kanyon,2
C230619,30,1,548.9100000000001,Male,64,Mall of Istanbul,2
C277344,188,1,2430.648,Male,58,Kanyon,2
C335954,553,1,2430.648,Female,52,Mall of Istanbul,1
C716377,387,1,439.128,Male,67,Forum Istanbul,2
C268493,259,1,109.782,Male,49,Metrocity,2
C177533,699,1,109.782,Female,26,Metropol AVM,1
C123585,376,1,810.216,Male,39,Viaport Outlet,2
C487299,179,1,8102.295,Female,44,Kanyon,0
C737301,156,1,42.363,Female,24,Mall of Istanbul,2
C162965,397,1,810.216,Male,68,Kanyon,1
C135157,228,1,42.363,Female,59,Kanyon,2
C408757,625,1,3240.918,Male,39,Forum Istanbul,1
C202670,12,1,11340.0,Male,37,Forum Istanbul,0
C153218,732,1,548.9100000000001,Female,64,Metropol AVM,1
C386386,686,1,3240.864,Female,33,Emaar Square Mall,1
C301830,454,1,290.30400000000003,Male,66,Kanyon,1
C322414,26,1,109.782,Female,66,Metrocity,2
C100910,222,1,4861.377,Female,61,Zorlu Center,2
C106132,206,1,4051.0800000000004,Male,67,Zorlu Center,2
C270041,606,1,3240.864,Female,62,Mall of Istanbul,1
C277153,526,1,70.605,Female,39,Metropol AVM,1
C282973,528,1,109.782,Female,54,Metropol AVM,1
C255494,653,1,1620.459,Male,35,Istinye Park,1
C104510,381,1,14.121000000000002,Male,23,Mall of Istanbul,2
C210956,728,1,329.34600000000006,Male,40,Istinye Park,1
C271203,132,1,290.30400000000003,Male,39,Viaport Outlet,2
C238664,743,1,70.605,Male,38,Kanyon,1
C135241,707,1,42.363,Female,29,Metrocity,1
C119783,567,1,329.34600000000006,Female,64,Metrocity,1
C134671,102,1,81.81,Female,29,Mall of Istanbul,2
C129656,436,1,439.128,Female,22,Metrocity,1
C312071,25,1,1620.432,Female,18,Mall of Istanbul,2
C266257,149,1,1620.432,Male,21,Metrocity,2
C157552,290,1,439.128,Female,24,Istinye Park,2
C192828,483,1,548.9100000000001,Male,30,Metropol AVM,1
C250030,363,1,14175.000000000002,Male,20,Emaar Square Mall,0
C588699,531,1,204.525,Female,48,Zorlu Center,1
C707820,536,1,810.216,Female,37,Zorlu Center,1
C162894,49,1,548.9100000000001,Male,30,Metropol AVM,2
C428079,518,1,109.782,Female,40,Metropol AVM,1
C919623,661,1,14175.000000000002,Male,27,Mall of Istanbul,0
C255772,247,1,8102.295,Female,37,Forum Istanbul,0
C311086,723,1,8102.295,Female,68,Metrocity,0
C316574,789,1,810.216,Female,25,Metrocity,1
C306170,626,1,193.53600000000003,Female,35,Metrocity,1
C938915,700,1,2430.648,Female,47,Forum Istanbul,1
C102678,390,1,2430.648,Female,51,Zorlu Center,2
C782769,497,1,810.216,Female,47,Kanyon,1
C246470,445,1,193.53600000000003,Female,68,Metropol AVM,1
C733276,457,1,290.30400000000003,Female,60,Kanyon,1
C861257,504,1,548.9100000000001,Female,32,Mall of Istanbul,1
C117164,44,1,4051.0800000000004,Male,54,Forum Istanbul,2
C811713,412,1,3240.918,Male,35,Metrocity,1
C184813,377,1,483.84,Female,32,Istinye Park,2
C238667,187,1,4051.0800000000004,Male,54,Kanyon,2
C204024,775,1,28.242000000000004,Male,27,Cevahir AVM,1
C124473,529,1,1620.432,Male,32,Istinye Park,1
C251909,779,1,3240.864,Female,28,Istinye Park,1
C228283,233,1,1620.432,Female,29,Istinye Park,2
C331247,275,1,4051.0800000000004,Female,20,Istinye Park,2
C169714,329,1,42.363,Female,45,Metrocity,2
C316729,109,1,483.84,Male,38,Kanyon,2
C260384,597,1,1620.459,Female,46,Mall of Istanbul,1
C228905,388,1,290.30400000000003,Female,18,Forum Istanbul,2
C190775,769,1,387.07200000000006,Female,27,Metrocity,1
C487134,191,1,4861.377,Male,50,Forum Istanbul,2
C177949,631,1,3240.864,Female,37,Zorlu Center,1
C142153,13,1,70.605,Female,61,Istinye Park,2
C726436,565,1,3240.918,Female,50,Emaar Square Mall,1
C319658,528,1,548.9100000000001,Male,19,Viaport Outlet,1
C228983,675,1,2430.648,Female,63,Mall of Istanbul,1
C191856,499,1,4051.0800000000004,Female,46,Mall of Istanbul,1
C166782,567,1,329.34600000000006,Female,44,Kanyon,1
C281348,222,1,2430.648,Male,20,Kanyon,2
C252584,396,1,204.525,Female,35,Istinye Park,2
C204609,390,1,40.905,Male,46,Mall of Istanbul,2
C147500,555,1,4051.0800000000004,Female,65,Metrocity,1
C206609,42,1,290.30400000000003,Female,40,Mall of Istanbul,2
C565787,144,1,193.53600000000003,Female,26,Mall of Istanbul,2
C118887,541,1,1620.459,Male,23,Viaport Outlet,1
C893564,761,1,95.013,Female,24,Metropol AVM,1
C292051,419,1,2430.648,Male,55,Mall of Istanbul,1
C126703,269,1,56.48400000000001,Female,45,Cevahir AVM,2
C264711,171,1,387.07200000000006,Female,28,Istinye Park,2
C105029,781,1,109.782,Female,31,Kanyon,1
C149501,418,1,95.013,Female,36,Istinye Park,1
C322754,104,1,5670.0,Female,35,Istinye Park,0
C640400,61,1,810.216,Female,19,Metropol AVM,2
C921704,444,1,42.363,Male,28,Emaar Square Mall,1
C132267,349,1,810.216,Male,29,Emaar Square Mall,2
C289671,342,1,4861.377,Female,69,Mall of Istanbul,0
C245507,357,1,42.363,Female,36,Mall of Istanbul,2
C812600,292,1,96.76800000000001,Female,68,Mall of Istanbul,2
C192029,98,1,14.121000000000002,Female,24,Metropol AVM,2
C132467,371,1,40.905,Male,68,Metropol AVM,2
C208613,264,1,3240.864,Female,65,Viaport Outlet,2
C131728,634,1,28.242000000000004,Male,39,Metrocity,1
C329392,28,1,329.34600000000006,Female,45,Metrocity,2
C191275,724,1,1620.432,Female,23,Metropol AVM,1
C949834,413,1,548.9100000000001,Female,63,Viaport Outlet,1
C279747,609,1,3240.864,Male,55,Kanyon,1
C259145,420,1,4051.0800000000004,Female,31,Metropol AVM,1
C252673,500,1,439.128,Female,55,Mall of Istanbul,1
C327460,709,1,2430.648,Female,21,Mall of Istanbul,1
C173915,508,1,42.363,Male,29,Emaar Square Mall,1
C290127,688,1,1620.459,Female,61,Forum Istanbul,1
C328947,567,1,810.216,Male,29,Zorlu Center,1
C141355,717,1,810.216,Male,35,Mall of Istanbul,1
C763839,732,1,548.9100000000001,Female,67,Viaport Outlet,1
C307336,116,1,96.76800000000001,Female,18,Mall of Istanbul,2
C173849,482,1,2430.648,Female,68,Metropol AVM,1
C262234,149,1,81.81,Male,57,Istinye Park,2
C780292,526,1,1620.432,Female,45,Istinye Park,1
C311364,91,1,1620.432,Female,59,Emaar Square Mall,2
C242592,675,1,95.013,Female,27,Kanyon,1
C102708,383,1,387.07200000000006,Female,54,Metropol AVM,2
C223935,539,1,1620.432,Female,44,Mall of Istanbul,1
C169443,602,1,4051.0800000000004,Female,58,Istinye Park,1
C327353,711,1,329.34600000000006,Male,58,Istinye Park,1
C120384,570,1,4051.0800000000004,Female,63,Metrocity,1
C161464,355,1,8505.0,Female,20,Zorlu Center,0
C279224,490,1,3240.864,Female,28,Kanyon,1
C442057,411,1,4051.0800000000004,Female,24,Cevahir AVM,1
C950292,706,1,122.71500000000002,Female,58,Mall of Istanbul,1
C162398,466,1,56.48400000000001,Female,34,Metropol AVM,1
C240365,386,1,14175.000000000002,Female,27,Metrocity,0
C303011,138,1,1620.432,Female,37,Mall of Istanbul,2
C217444,708,1,4051.0800000000004,Female,63,Kanyon,1
C323565,247,1,158.35500000000002,Male,22,Mall of Istanbul,2
C309666,58,1,810.216,Male,30,Metrocity,2
C798154,69,1,2430.648,Male,31,Metropol AVM,2
C189845,680,1,2430.648,Female,49,Cevahir AVM,1
C285487,451,1,8102.295,Female,27,Metrocity,0
C116221,491,1,1620.432,Male,64,Metropol AVM,1
C130606,286,1,70.605,Male,24,Metrocity,2
C838572,37,1,387.07200000000006,Female,58,Mall of Istanbul,2
C182654,170,1,158.35500000000002,Female,23,Zorlu Center,2
C572982,655,1,109.782,Male,38,Emaar Square Mall,1
C311821,698,1,4861.377,Male,61,Mall of Istanbul,1
C324501,526,1,1620.432,Male,32,Mall of Istanbul,1
C285794,173,1,810.216,Female,56,Mall of Istanbul,2
C257607,305,1,2430.648,Female,60,Kanyon,2
C242765,40,1,126.68400000000001,Female,37,Metropol AVM,2
C471208,650,1,56.48400000000001,Male,37,Kanyon,1
C277900,310,1,219.564,Female,28,Metropol AVM,2
C235811,113,1,42.363,Female,48,Mall of Istanbul,2
C180548,400,1,4051.0800000000004,Female,38,Zorlu Center,1
C196445,46,1,219.564,Female,25,Mall of Istanbul,2
C185300,158,1,28.242000000000004,Female,43,Kanyon,2
C297271,540,1,122.71500000000002,Female,25,Mall of Istanbul,1
C764315,238,1,3240.864,Male,53,Mall of Istanbul,2
C155176,446,1,1620.432,Male,48,Metrocity,1
C801176,122,1,483.84,Male,53,Forum Istanbul,2
C120053,749,1,158.35500000000002,Male,57,Metropol AVM,1
C127454,8,1,204.525,Male,36,Metropol AVM,2
C161735,769,1,4051.0800000000004,Male,42,Metropol AVM,1
C296181,284,1,70.605,Female,25,Kanyon,2
C318032,625,1,42.363,Male,35,Mall of Istanbul,1
C364516,436,1,1620.459,Male,18,Kanyon,1
C263230,456,1,28.242000000000004,Male,68,Mall of Istanbul,1
C434180,612,1,2430.648,Female,53,Zorlu Center,1
C178198,264,1,810.216,Female,41,Kanyon,2
C292917,599,1,70.605,Male,32,Mall of Istanbul,1
C614781,368,1,3240.864,Male,38,Mall of Istanbul,2
C920846,36,1,387.07200000000006,Female,34,Metropol AVM,2
C189206,121,1,56.48400000000001,Female,36,Forum Istanbul,2
C692921,254,1,56.48400000000001,Female,32,Kanyon,2
C172802,487,1,387.07200000000006,Female,28,Metropol AVM,1
C125814,195,1,219.564,Female,34,Mall of Istanbul,2
C231785,175,1,96.76800000000001,Male,49,Zorlu Center,2
C242778,735,1,1620.432,Male,37,Istinye Park,1
C303432,699,1,810.216,Male,68,Kanyon,1
C432705,307,1,42.363,Female,32,Metrocity,2
C313841,471,1,3240.864,Male,22,Metrocity,1
C120281,195,1,1620.432,Female,50,Forum Istanbul,2
C197226,570,1,193.53600000000003,Female,28,Cevahir AVM,1
C333779,687,1,4051.0800000000004,Female,53,Istinye Park,1
C255853,449,1,122.71500000000002,Male,53,Emaar Square Mall,1
C156302,285,1,40.905,Female,30,Viaport Outlet,2
C212013,219,1,3240.918,Male,32,Istinye Park,2
C159618,587,1,439.128,Female,51,Istinye Park,1
C529943,544,1,548.9100000000001,Male,43,Istinye Park,1
C659211,63,1,96.76800000000001,Female,37,Cevahir AVM,2
C166113,367,1,158.35500000000002,Male,38,Viaport Outlet,2
C305187,485,1,122.71500000000002,Female,29,Metropol AVM,1
C204163,50,1,1620.459,Male,29,Mall of Istanbul,2
C195756,784,1,4051.0800000000004,Female,38,Zorlu Center,1
C102285,329,1,56.48400000000001,Female,56,Kanyon,2
C599255,599,1,81.81,Female,66,Zorlu Center,1
C301103,609,1,63.342000000000006,Male,31,Metrocity,1
C168094,419,1,14.121000000000002,Male,48,Mall of Istanbul,1
C130682,600,1,1620.432,Female,37,Metrocity,1
C286618,223,1,4861.377,Female,63,Forum Istanbul,2
C932075,78,1,810.216,Female,22,Kanyon,2
C227253,57,1,31.671000000000003,Male,39,Cevahir AVM,2
C208144,633,1,548.9100000000001,Female,55,Cevahir AVM,1
C927023,113,1,439.128,Male,48,Mall of Istanbul,2
C146124,660,1,3240.864,Female,40,Zorlu Center,1
C137467,86,1,95.013,Male,42,Istinye Park,2
C251838,456,1,810.216,Male,21,Mall of Istanbul,1
C287469,434,1,96.76800000000001,Female,40,Viaport Outlet,1
C646005,517,1,14.121000000000002,Female,43,Cevahir AVM,1
C118415,768,1,2430.648,Female,40,Kanyon,1
C108862,664,1,1620.432,Female,51,Metrocity,1
C282884,510,1,5670.0,Male,61,Metropol AVM,0
C186790,240,1,439.128,Male,27,Mall of Istanbul,2
C209343,191,1,2835.0,Female,68,Mall of Istanbul,2
C868342,312,1,810.216,Female,23,Metropol AVM,2
C336674,459,1,3240.864,Female,49,Metrocity,1
C895659,349,1,3240.918,Male,59,Metropol AVM,2
C168818,620,1,56.48400000000001,Female,41,Metropol AVM,1
C145657,713,1,96.76800000000001,Female,58,Kanyon,1
C907777,357,1,329.34600000000006,Female,56,Emaar Square Mall,2
C585807,474,1,96.76800000000001,Male,36,Forum Istanbul,1
C218864,510,1,810.216,Male,35,Kanyon,1
C239050,255,1,2430.648,Female,39,Metrocity,2
C489097,507,1,439.128,Female,65,Metropol AVM,1
C494891,92,1,439.128,Male,55,Cevahir AVM,2
C116678,555,1,329.34600000000006,Female,48,Istinye Park,1
C130085,277,1,28.242000000000004,Female,68,Mall of Istanbul,2
C236595,757,1,810.216,Male,48,Kanyon,1
C159447,45,1,219.564,Female,59,Cevahir AVM,2
C207281,568,1,387.07200000000006,Male,32,Emaar Square Mall,1
C879032,410,1,810.216,Female,55,Kanyon,1
C186798,428,1,548.9100000000001,Male,34,Zorlu Center,1
C156432,147,1,329.34600000000006,Female,21,Istinye Park,2
C327080,650,1,387.07200000000006,Female,68,Mall of Istanbul,1
C275249,602,1,204.525,Male,42,Mall of Istanbul,1
C257599,458,1,63.342000000000006,Female,19,Mall of Istanbul,1
C332174,23,1,109.782,Female,46,Metrocity,2
C557257,766,1,3240.918,Female,26,Metropol AVM,1
C650109,270,1,1620.432,Female,40,Forum Istanbul,2
C317223,215,1,56.48400000000001,Male,34,Forum Istanbul,2
C247199,405,1,387.07200000000006,Female,41,Kanyon,1
C347518,749,1,96.76800000000001,Male,56,Cevahir AVM,1
C162284,136,1,4051.0800000000004,Male,46,Kanyon,2
C261501,302,1,2430.648,Female,25,Mall of Istanbul,2
C117002,523,1,8102.295,Male,46,Kanyon,0
C273191,234,1,63.342000000000006,Female,67,Istinye Park,2
C333244,685,1,56.48400000000001,Male,41,Mall of Istanbul,1
C416091,736,1,439.128,Female,52,Mall of Istanbul,1
C182756,232,1,1620.432,Male,51,Mall of Istanbul,2
C852610,525,1,1620.459,Male,26,Metrocity,1
C146022,23,1,810.216,Female,54,Forum Istanbul,2
C174545,189,1,56.48400000000001,Female,52,Kanyon,2
C144493,414,1,193.53600000000003,Female,24,Istinye Park,1
C289089,725,1,14.121000000000002,Female,37,Metrocity,1
C271801,154,1,439.128,Male,66,Metrocity,2
C152409,254,1,3240.864,Female,58,Metrocity,2
C256038,177,1,329.34600000000006,Female,32,Metrocity,2
C226788,507,1,2835.0,Female,19,Mall of Istanbul,1
C105552,774,1,4861.377,Female,46,Cevahir AVM,1
C231100,630,1,14175.000000000002,Male,58,Kanyon,0
C182413,597,1,40.905,Male,26,Emaar Square Mall,1
C846531,633,1,95.013,Male,44,Forum Istanbul,1
C200525,626,1,81.81,Male,20,Istinye Park,1
C218295,65,1,8102.295,Female,61,Mall of Istanbul,0
C289346,86,1,810.216,Female,27,Metrocity,2
C139668,413,1,42.363,Female,49,Mall of Istanbul,1
C223162,150,1,4051.0800000000004,Male,54,Metrocity,2
C297065,675,1,6481.836,Female,62,Zorlu Center,0
C226712,580,1,14.121000000000002,Female,61,Metropol AVM,1
C862403,123,1,810.216,Male,42,Metrocity,2
C615270,24,1,387.07200000000006,Female,54,Cevahir AVM,2
C322551,27,1,810.216,Female,62,Metropol AVM,2
C238254,625,1,14.121000000000002,Female,52,Metropol AVM,1
C209367,770,1,4051.0800000000004,Female,54,Viaport Outlet,1
C203282,582,1,3240.864,Male,29,Zorlu Center,1
C268933,494,1,11340.0,Female,64,Viaport Outlet,0
C293908,14,1,3240.864,Female,58,Cevahir AVM,2
C292713,471,1,3240.918,Male,26,Istinye Park,1
C131129,209,1,810.216,Female,43,Istinye Park,2
C183243,181,1,11340.0,Male,60,Kanyon,0
C234027,317,1,3240.918,Male,66,Metropol AVM,2
C135758,702,1,483.84,Male,39,Metrocity,1
C331904,400,1,1620.432,Female,48,Zorlu Center,1
C225332,716,1,1620.432,Female,47,Zorlu Center,1
C162395,362,1,483.84,Male,34,Kanyon,2
C170913,281,1,1620.432,Male,64,Kanyon,2
C319587,527,1,4051.0800000000004,Male,68,Kanyon,1
C104509,611,1,31.671000000000003,Female,27,Kanyon,1
C215374,704,1,122.71500000000002,Male,53,Metrocity,1
C273965,491,1,1620.432,Female,34,Mall of Istanbul,1
C143876,321,1,3240.864,Male,56,Istinye Park,2
C796705,172,1,3240.864,Male,44,Istinye Park,2
C676296,722,1,8102.295,Male,20,Mall of Istanbul,0
C196168,436,1,56.48400000000001,Female,65,Kanyon,1
C213801,387,1,387.07200000000006,Female,60,Zorlu Center,2
C322584,31,1,219.564,Male,51,Metropol AVM,2
C299321,461,1,219.564,Female,28,Mall of Istanbul,1
C271799,639,1,387.07200000000006,Female,60,Forum Istanbul,1
C327910,279,1,3240.864,Female,21,Emaar Square Mall,2
C596593,723,1,290.30400000000003,Female,67,Metrocity,1
C167310,623,1,3240.864,Female,35,Kanyon,1
C382404,447,1,329.34600000000006,Male,33,Emaar Square Mall,1
C339204,312,1,2835.0,Male,37,Istinye Park,2
C239419,448,1,193.53600000000003,Female,57,Cevahir AVM,1
C704239,135,1,810.216,Female,37,Kanyon,2
C297439,279,1,3240.864,Male,24,Cevahir AVM,2
C612040,408,1,810.216,Female,33,Metropol AVM,1
C119176,697,1,810.216,Female,52,Emaar Square Mall,1
C133824,188,1,122.71500000000002,Female,32,Cevahir AVM,2
C163972,690,1,3240.864,Female,51,Kanyon,1
C303464,88,1,8102.295,Female,52,Metropol AVM,0
C144761,503,1,3240.918,Female,36,Mall of Istanbul,1
C104568,382,1,8505.0,Male,30,Mall of Istanbul,0
C181289,137,1,56.48400000000001,Female,30,Metropol AVM,2
